Age,Sex,Height_cm,Weight_kg,Wrist_cm,Waist_cm,Hip_cm,Neck_cm,UpperArm_cm,Thigh_cm,Calf_cm,Forearm_cm,Chest_cm,Shoulder_cm,Ankle_cm,Bicep_cm,BodyFatPct,MuscleMass_kg,bmi,bsa_mosteller,fat_mass_kg,lean_mass_kg,fat_mass_index,ffmi,waist_hip_ratio,waist_height_ratio,body_adiposity_index,conicity_index,abdominal_volume_index,waist_neck_ratio,upper_lower_limb_ratio,calf_thigh_ratio,arm_trunk_ratio,forearm_upper_arm_ratio,shoulder_waist_ratio,hip_waist_difference,chest_waist_ratio,frame_size_index,relative_muscle_mass,muscle_to_fat_ratio,skeletal_muscle_index,bicep_to_wrist_ratio,calf_muscle_index
42.0,f,162.6,95.0,6.4,119.0,126.6,40.0,49.8,60.0,45.0,25.0,135.0,35.9,25.0,34.0,39.0,41.8,35.93209363827956,2.071432676514816,37.050000000000004,57.949999999999996,14.01351651892903,21.91857711935053,0.9399684044233808,0.7318573185731858,43.059450811422536,142.82983399628955,28.362432000000002,2.975,0.83,0.75,0.41848739495798315,0.5020080321285141,0.30168067226890755,7.599999999999994,1.134453781512605,3.936039360393604,43.99999999999999,1.128205128205128,15.810121200843005,5.3125,27.67527675276753
64.0,Male,172.9,69.0,17.0,99.0,115.0,38.3,27.0,54.0,39.0,30.0,94.2,45.0,25.0,29.6,20.0,31.5,23.08123826494652,1.8204166189822226,13.8,55.2,4.616247652989305,18.46499061195722,0.8608695652173913,0.5725853094274147,32.58308937252941,143.7744278254807,19.781200000000002,2.584856396866841,0.5,0.7222222222222222,0.2727272727272727,1.1111111111111112,0.45454545454545453,16.0,0.9515151515151515,9.832272990167727,45.65217391304348,2.282608695652174,10.537087033997325,1.7411764705882353,22.55639097744361
68.0,Female,157.4,53.0,15.0,105.0,101.7,27.5,39.0,66.0,32.2,25.0,94.3,40.0,21.0,24.9,22.0,23.9,21.392740030579507,1.522260745660144,11.66,41.34,4.706402806727492,16.686337223852018,1.0324483775811208,0.6670902160101652,33.50078643119288,166.00731690598766,22.057623,3.8181818181818183,0.5909090909090909,0.4878787878787879,0.37142857142857144,0.6410256410256411,0.38095238095238093,-3.299999999999997,0.8980952380952381,9.529860228716645,45.094339622641506,2.0497427101200683,9.646914843978305,1.66,20.4574332909784
23.0,F,145.0,58.0,17.0,85.4,108.0,34.0,32.7,60.5,40.4,24.1,101.0,36.0,20.0,13.0,30.0,27.2,27.586206896551722,1.5284342024147166,17.4,40.6,8.275862068965516,19.310344827586206,0.7907407407407407,0.5889655172413794,43.8545643048546,123.8800514579723,14.943852000000001,2.511764705882353,0.540495867768595,0.6677685950413222,0.382903981264637,0.7370030581039755,0.42154566744730676,22.599999999999994,1.1826697892271663,11.724137931034482,46.89655172413793,1.5632183908045978,12.936979785969084,0.7647058823529411,27.86206896551724
23.0,Male,173.0,88.1,16.0,94.0,85.2,40.0,35.0,50.0,35.4,25.8,,43.0,27.0,35.0,29.8,39.2,29.436332653947673,2.057594334275939,26.2538,61.846199999999996,8.772027130876406,20.664305523071267,1.1032863849765258,0.5433526011560693,19.442982943456023,120.84716122542457,17.726208,2.35,0.7,0.708,0.3723404255319149,0.7371428571428572,0.4574468085106383,-8.799999999999997,,9.248554913294797,44.494892167990926,1.493117186845333,13.097664472585118,2.1875,20.462427745664737
60.0,FEMALE,149.0,68.0,16.4,89.0,126.0,35.0,36.0,65.0,35.0,22.4,105.0,35.0,24.0,31.0,47.6,30.8,30.629250934642585,1.6776306042882159,32.368,35.632,14.57952344488987,16.049727489752712,0.7063492063492064,0.5973154362416108,51.27733019154303,120.86545368185473,16.8003,2.5428571428571427,0.5538461538461539,0.5384615384615384,0.4044943820224719,0.6222222222222222,0.39325842696629215,37.0,1.1797752808988764,11.006711409395972,45.294117647058826,0.9515570934256055,13.873248952749877,1.8902439024390245,23.48993288590604
35.0,f,167.6,64.0,16.0,55.0,100.0,31.0,24.0,58.0,36.0,27.0,96.0,41.0,19.0,36.0,35.0,27.6,22.784103530966444,1.7261389154861075,22.4,41.6,7.9744362358382554,14.80966729512819,0.55,0.32816229116945106,28.088118467889394,81.65508057775452,7.4675,1.7741935483870968,0.41379310344827586,0.6206896551724138,0.43636363636363634,1.125,0.7454545454545455,45.0,1.7454545454545454,9.54653937947494,43.125,1.2321428571428572,9.82564464772928,2.25,21.479713603818617
39.0,female,163.0,52.1,15.0,73.5,101.0,30.0,26.0,55.0,45.0,23.0,86.9,39.1,20.5,24.0,29.0,17.4,19.609319131318454,1.535894599971698,15.109,36.991,5.686702548082352,13.922616583236103,0.7277227722772277,0.450920245398773,30.53331622624767,119.27125298693741,11.333875,2.45,0.4727272727272727,0.8181818181818182,0.35374149659863946,0.8846153846153846,0.5319727891156463,27.5,1.1823129251700681,9.202453987730062,33.397312859884835,1.1516314779270633,6.548985659979675,1.6,27.607361963190186
56.0,Female,147.0,116.1,15.0,151.0,141.0,42.2,45.0,54.0,45.0,26.0,110.0,43.0,25.5,29.7,60.0,54.8,53.727613494377344,2.177326342099411,69.66,46.44,32.23656809662641,21.491045397750938,1.070921985815603,1.0272108843537415,61.11213601140645,155.88093670768367,45.672,3.5781990521327014,0.8333333333333334,0.8333333333333334,0.2980132450331126,0.5777777777777777,0.2847682119205298,-10.0,0.7284768211920529,10.204081632653061,47.20068906115418,0.7866781510192363,25.359803785459764,1.98,30.612244897959183
41.0,F,164.0,60.0,16.4,84.0,101.0,35.0,34.0,65.1,41.0,26.0,115.0,38.3,20.0,34.0,,27.5,22.308149910767405,1.6532795690182993,,,,,0.8316831683168316,0.5121951219512195,30.090091313259798,127.40870073168544,14.3143,2.4,0.522273425499232,0.6298003072196621,0.40476190476190477,0.7647058823529411,0.45595238095238094,17.0,1.369047619047619,10.0,45.83333333333333,,10.224568709101726,2.073170731707317,25.0
19.0,MALE,181.0,69.0,,93.0,85.0,35.0,28.0,63.0,41.9,28.0,115.0,39.4,21.0,29.1,25.0,26.2,21.06162815542871,1.8625699092025154,17.25,51.75,5.265407038857178,15.796221116571534,1.0941176470588236,0.5138121546961326,16.906078691165263,138.18827407725084,17.3428,2.657142857142857,0.4444444444444444,0.665079365079365,0.3010752688172043,1.0,0.4236559139784946,-8.0,1.2365591397849462,,37.971014492753625,1.518840579710145,7.997313879307713,,23.14917127071823
51.0,M,173.0,85.0,17.0,100.0,111.0,35.0,42.3,59.9,40.0,25.0,98.6,40.0,25.0,36.0,39.0,36.4,28.40054796351365,2.0210695738203133,33.15,51.85,11.076213705770321,17.324334257743324,0.9009009009009009,0.5780346820809249,30.78135101788284,130.8841602042297,20.0847,2.857142857142857,0.7061769616026711,0.667779632721202,0.423,0.591016548463357,0.4,11.0,0.986,9.826589595375722,42.8235294117647,1.0980392156862746,12.162117010257608,2.1176470588235294,23.121387283236995
58.0,F,165.0,88.0,15.0,135.0,123.0,38.9,43.0,79.0,35.0,25.0,40.9,36.0,23.0,35.0,46.2,39.3,32.323232323232325,2.008316044185609,40.656,47.344,14.933333333333335,17.38989898989899,1.0975609756097562,0.8181818181818182,40.03355765567717,169.59299372292986,36.5508,3.470437017994859,0.5443037974683544,0.4430379746835443,0.31851851851851853,0.5813953488372093,0.26666666666666666,-12.0,0.30296296296296293,9.090909090909092,44.65909090909091,0.9666469893742621,14.435261707988982,2.3333333333333335,21.21212121212121
18.0,F,170.0,114.8,16.0,113.0,110.0,40.0,46.1,70.0,,25.0,100.0,40.0,22.0,35.0,48.0,40.9,39.72318339100347,2.3283279646800428,55.104,59.696,19.06712802768166,20.6560553633218,1.0272727272727273,0.6647058823529411,31.627146337182793,126.15528881925239,25.5443,2.825,0.6585714285714286,,0.4079646017699115,0.5422993492407809,0.35398230088495575,-3.0,0.8849557522123894,9.411764705882353,35.62717770034843,0.742232868757259,14.152249134948098,2.1875,
71.0,M,167.0,102.8,17.5,95.0,130.6,46.1,14.2,68.0,38.3,28.0,102.3,47.0,26.0,31.0,33.0,48.0,36.86041091469755,2.1837531403017554,33.924,68.876,12.163935601850191,24.69647531284736,0.7274119448698316,0.5688622754491018,42.51575698740016,111.08586102630926,18.937151999999998,2.0607375271149673,0.20882352941176469,0.5632352941176471,0.14947368421052631,1.971830985915493,0.49473684210526314,35.599999999999994,1.0768421052631578,10.479041916167663,46.69260700389105,1.4149274849663955,17.21108680841909,1.7714285714285714,22.934131736526943
73.0,m,175.0,65.9,19.0,96.0,107.8,31.0,23.4,63.0,33.0,28.9,107.7,45.0,23.0,29.0,20.0,31.1,21.518367346938778,1.7898246344885922,13.180000000000001,52.720000000000006,4.303673469387755,17.21469387755102,0.8905380333951762,0.5485714285714286,28.565223074736785,143.5228507838439,18.529468,3.096774193548387,0.3714285714285714,0.5238095238095238,0.24375,1.235042735042735,0.46875,11.799999999999997,1.121875,10.857142857142858,47.192716236722305,2.359635811836115,10.155102040816328,1.5263157894736843,18.857142857142858
32.0,MALE,188.0,110.0,17.0,118.0,112.0,42.0,36.4,57.0,41.0,33.5,105.0,,20.0,,26.0,,31.12267994567678,2.396757068299673,28.6,81.4,8.091896785875964,23.03078315980082,1.0535714285714286,0.6276595744680851,25.44914640362817,141.52660586790395,27.8732,2.8095238095238093,0.6385964912280702,0.7192982456140351,0.3084745762711864,0.9203296703296704,,-6.0,0.8898305084745762,9.042553191489363,,,,,21.808510638297875
72.0,Female,171.0,65.0,15.4,74.0,94.0,30.0,31.2,48.0,37.0,28.0,104.0,37.0,23.0,22.0,35.0,23.3,22.229061933586404,1.7571283390805579,22.75,42.25,7.780171676755241,14.448890256831163,0.7872340425531915,0.4327485380116959,24.0371910016234,110.1150292945332,11.232,2.466666666666667,0.65,0.7708333333333334,0.4216216216216216,0.8974358974358975,0.5,20.0,1.4054054054054055,9.005847953216374,35.84615384615385,1.0241758241758243,7.968263739270204,1.4285714285714286,21.637426900584796
33.0,Male,181.0,143.0,,142.7,129.4,43.0,43.0,,45.0,31.0,106.0,46.0,25.0,44.0,41.0,65.6,43.6494612496566,2.6813657382427754,58.629999999999995,84.37,17.896279112359206,25.753182137297397,1.1027820710973724,0.7883977900552486,35.13937156043277,147.28846763863885,40.85040299999999,3.3186046511627905,,,0.3013314646110722,0.7209302325581395,0.322354590049054,-13.299999999999983,0.7428170988086896,,45.87412587412587,1.118881118881119,20.023808797045266,,24.861878453038674
58.0,male,174.0,63.9,19.8,79.0,99.0,39.0,,52.0,37.9,27.0,105.0,45.0,20.0,40.0,29.3,27.4,21.105826397146252,1.7574128712399941,18.7227,45.1773,6.184007134363853,14.921819262782403,0.797979797979798,0.4540229885057471,25.13316454845485,119.59823993449587,12.762,2.0256410256410255,,0.7288461538461538,,,0.569620253164557,20.0,1.3291139240506329,11.379310344827587,42.87949921752738,1.4634641371169756,9.050072664817016,2.0202020202020203,21.7816091954023
44.0,Female,168.0,88.3,16.0,100.9,118.0,38.0,23.0,65.0,40.0,22.0,114.0,39.3,25.0,40.0,47.0,43.5,31.28543083900227,2.0299425279220755,41.501,46.799,14.704152494331067,16.581278344671205,0.8550847457627119,0.6005952380952382,36.18986695097276,127.68472850104675,20.566307000000002,2.655263157894737,0.35384615384615387,0.6153846153846154,0.22794846382556985,0.9565217391304348,0.3894945490584737,17.099999999999994,1.1298315163528245,9.523809523809524,49.2638731596829,1.0481675140358064,15.412414965986397,2.5,23.809523809523807
26.0,female,165.0,54.9,14.7,83.2,90.0,30.6,30.0,53.0,35.0,25.0,68.0,40.0,22.0,29.0,37.3,25.0,20.16528925619835,1.5862692079215306,20.4777,34.4223,7.521652892561984,12.643636363636364,0.9244444444444445,0.5042424242424243,24.46357877244671,132.32826800929598,13.876848000000003,2.718954248366013,0.5660377358490566,0.660377358490566,0.3605769230769231,0.8333333333333334,0.4807692307692307,6.799999999999997,0.8173076923076923,8.909090909090908,45.537340619307834,1.220840231080639,9.18273645546373,1.9727891156462587,21.21212121212121
50.0,f,,104.0,15.0,120.7,130.0,35.0,40.0,67.2,45.0,26.0,106.0,38.8,21.0,30.0,53.0,45.9,,,55.120000000000005,48.879999999999995,,,0.9284615384615384,,,,29.197523,3.448571428571429,0.5952380952380952,0.6696428571428571,0.33140016570008285,0.65,0.32145816072908034,9.299999999999997,0.8782104391052196,,44.13461538461539,0.8327285921625543,,2.0,
69.0,male,175.0,119.2,17.0,130.0,93.0,46.2,38.9,,45.0,30.0,115.0,45.1,23.0,43.4,41.0,,38.922448979591834,2.407165229984108,48.872,70.328,15.958204081632653,22.964244897959183,1.3978494623655915,0.7428571428571429,22.172223988409293,144.5099500790903,34.758300000000006,2.813852813852814,,,0.29923076923076924,0.7712082262210798,0.34692307692307695,-37.0,0.8846153846153846,9.714285714285714,,,,2.552941176470588,25.71428571428571
48.0,Male,163.9,59.0,16.1,,105.5,31.0,27.3,57.4,37.5,32.0,81.0,44.0,24.0,39.0,30.0,21.2,21.963123543314445,1.6389444435028568,17.7,41.3,6.588937062994333,15.37418648032011,,,32.27869874788977,,,,0.475609756097561,0.6533101045296167,,1.1721611721611722,,,,9.823062843197071,35.932203389830505,1.1977401129943503,7.891834222343495,2.422360248447205,22.879804758999388
19.0,FEMALE,157.0,92.0,16.0,99.0,125.0,35.0,31.0,68.0,42.0,23.0,94.0,41.9,23.0,40.0,51.0,39.8,37.32402937238833,2.0030532250098156,46.92,45.08,19.03525497991805,18.28877439247028,0.792,0.6305732484076433,45.54194940028838,118.64914396248808,20.075200000000002,2.8285714285714287,0.45588235294117646,0.6176470588235294,0.31313131313131315,0.7419354838709677,0.42323232323232324,26.0,0.9494949494949495,10.191082802547772,43.260869565217384,0.8482523444160271,16.146699663272344,2.5,26.751592356687897
46.0,M,160.9,60.0,19.4,118.0,101.0,40.0,36.0,45.0,31.6,30.0,100.0,38.3,25.0,30.0,39.0,27.6,23.17603628749255,1.6375795146088836,23.400000000000002,36.599999999999994,9.038654152122096,14.137382135370455,1.1683168316831682,0.733374766935985,31.48656481354174,177.27925020536537,28.0503,2.95,0.8,0.7022222222222223,0.3050847457627119,0.8333333333333334,0.32457627118644067,-17.0,0.847457627118644,12.057178371659415,46.0,1.1794871794871795,10.660976692246575,1.5463917525773196,19.63952765692977
62.0,Female,153.0,45.0,13.6,81.2,75.0,31.0,32.3,54.0,40.0,27.0,89.0,40.0,22.9,24.0,40.0,19.4,19.223375624759708,1.3829316685939332,18.0,27.0,7.6893502499038835,11.534025374855824,1.0826666666666667,0.530718954248366,21.63000409090408,137.36275411599678,13.213788000000001,2.6193548387096777,0.5981481481481481,0.7407407407407407,0.397783251231527,0.8359133126934986,0.49261083743842365,-6.200000000000003,1.0960591133004927,8.88888888888889,43.11111111111111,1.0777777777777777,8.287410824896407,1.7647058823529411,26.143790849673206
28.0,F,158.0,89.0,17.0,109.0,138.0,,39.0,56.0,38.2,30.0,113.0,17.0,22.0,39.0,42.7,40.3,35.65133792661432,1.9763884008744614,38.00300000000001,50.99699999999999,15.223121294664317,20.42821663195,0.7898550724637681,0.689873417721519,51.48538304825996,133.2396674746828,24.3507,,0.6964285714285714,0.6821428571428572,0.3577981651376147,0.7692307692307693,0.1559633027522936,29.0,1.036697247706422,10.759493670886076,45.28089887640449,1.0604425966371074,16.143246274635473,2.2941176470588234,24.17721518987342
62.0,female,166.1,89.0,16.0,90.0,104.1,39.0,,62.8,36.0,26.0,109.8,41.1,22.0,38.0,40.0,45.8,32.258988205896436,2.0264158287753062,35.6,53.4,12.903595282358575,19.35539292353786,0.8645533141210375,0.5418422636965684,30.629105471947796,112.79914931848936,16.339167,2.3076923076923075,,0.5732484076433121,,,0.45666666666666667,14.099999999999994,1.22,9.63275135460566,51.460674157303366,1.2865168539325842,16.600692807079287,2.375,21.673690547862734
18.0,Female,157.0,67.0,,78.7,114.0,32.0,31.3,45.2,33.0,24.0,104.6,33.3,24.0,34.0,48.6,33.5,27.18163008641324,1.7093696043993658,32.562,34.438,13.210272221996835,13.971357864416406,0.6903508771929825,0.5012738853503185,39.950257853063,110.52503453339459,13.259643,2.459375,0.6924778761061947,0.7300884955752212,0.397712833545108,0.7667731629392971,0.423125794155019,35.3,1.329097839898348,,50.0,1.02880658436214,13.59081504320662,,21.019108280254777
24.0,MALE,171.0,40.0,17.5,106.0,30.7,29.3,20.0,60.0,35.0,27.3,107.0,40.0,,31.8,10.0,,13.679422728360864,1.378404875209022,4.0,36.0,1.3679422728360864,12.311480455524778,3.452768729641694,0.6198830409356725,-4.270832300533634,201.07006895250873,26.441063,3.6177474402730376,0.3333333333333333,0.5833333333333334,0.18867924528301888,1.365,0.37735849056603776,-75.3,1.009433962264151,10.23391812865497,,,,1.8171428571428572,20.46783625730994
60.0,F,163.0,91.1,15.0,109.0,118.2,34.3,39.0,62.0,43.6,21.0,105.0,35.0,26.0,24.2,44.0,46.2,34.28808009334187,2.0309617316817064,40.083999999999996,51.016,15.08675524107042,19.201324852271444,0.922165820642978,0.6687116564417178,38.79839582121262,133.76257288792797,23.821248,3.177842565597668,0.6290322580645161,0.7032258064516129,0.3577981651376147,0.5384615384615384,0.3211009174311927,9.200000000000003,0.963302752293578,9.202453987730062,50.71350164654227,1.1525795828759606,17.388686062704657,1.6133333333333333,26.748466257668714
36.0,M,176.1,104.0,20.0,85.8,108.0,41.0,37.5,60.0,40.0,28.0,101.0,48.0,26.0,42.2,33.6,49.3,33.536259952449456,2.255511767500523,34.944,69.056,11.268183344023019,22.26807660842644,0.7944444444444444,0.48722316865417375,28.21518773201388,102.4292041204366,15.068267999999998,2.0926829268292684,0.625,0.6666666666666666,0.4370629370629371,0.7466666666666667,0.5594405594405595,22.200000000000003,1.1771561771561772,11.357183418512209,47.40384615384615,1.4108287545787543,15.897477073613059,2.1100000000000003,22.714366837024418
53.0,FEMALE,158.0,60.0,6.2,105.0,90.4,30.4,30.0,44.0,32.0,28.0,87.0,33.0,21.0,31.0,33.0,23.1,24.034609838166958,1.622754859285078,19.8,40.2,7.931421246595096,16.10318859157186,1.161504424778761,0.6645569620253164,27.517961069294934,156.32042222470935,22.199212,3.4539473684210527,0.6818181818181818,0.7272727272727273,0.2857142857142857,0.9333333333333333,0.3142857142857143,-14.599999999999994,0.8285714285714286,3.9240506329113924,38.5,1.1666666666666667,9.253324787694279,5.0,20.253164556962027
41.0,M,175.0,92.0,20.0,99.0,43.3,38.0,31.0,67.0,47.0,28.0,106.1,50.0,25.0,34.3,34.7,43.5,30.040816326530614,2.1147629234082532,31.924000000000003,60.07599999999999,10.424163265306124,19.616653061224486,2.2863741339491916,0.5657142857142857,0.7038419214851857,125.26617236782036,21.773743,2.6052631578947367,0.4626865671641791,0.7014925373134329,0.31313131313131315,0.9032258064516129,0.5050505050505051,-55.7,1.0717171717171716,11.428571428571429,47.28260869565217,1.362611201603809,14.204081632653061,1.7149999999999999,26.857142857142858
41.0,f,164.7,733.0,15.0,102.0,120.0,32.0,35.0,54.0,40.0,22.0,110.0,40.0,20.0,24.6,30.0,,270.2195561542413,5.7909196160886225,219.9,513.1,81.06586684627239,189.1536893079689,0.85,0.6193078324225866,38.772869728255564,44.35764553170002,21.0348,3.1875,0.6481481481481481,0.7407407407407407,0.3431372549019608,0.6285714285714286,0.39215686274509803,18.0,1.0784313725490196,9.107468123861567,,,,1.6400000000000001,24.286581663630848
18.0,f,169.0,112.0,16.5,99.7,125.0,,37.0,60.0,40.0,28.0,106.7,41.0,21.0,38.7,43.0,51.0,39.21431322432689,2.292984469589312,48.16,63.84,16.86215468646056,22.352158537866327,0.7976,0.5899408284023668,38.89576695493855,112.35774162093105,20.328242999999997,,0.6166666666666667,0.6666666666666666,0.3711133400200602,0.7567567567567568,0.4112337011033099,25.299999999999997,1.070210631895687,9.763313609467456,45.535714285714285,1.0589700996677742,17.856517628934565,2.3454545454545457,23.668639053254438
45.0,MALE,178.0,132.0,17.2,114.1,134.0,44.0,44.0,70.0,15.0,32.0,105.0,45.0,22.0,45.0,32.0,47.6,41.66140638808231,2.5547341675146296,42.24,89.75999999999999,13.33165004418634,28.32975634389597,0.8514925373134328,0.6410112359550562,38.42541928395811,121.55761822911558,26.314826999999998,2.5931818181818183,0.6285714285714286,0.21428571428571427,0.38562664329535495,0.7272727272727273,0.39439088518843124,19.900000000000006,0.9202453987730062,9.662921348314606,36.06060606060606,1.1268939393939394,15.02335563691453,2.616279069767442,8.426966292134832
47.0,female,164.0,72.0,15.2,123.0,117.0,34.0,43.0,67.0,38.4,27.0,103.0,39.6,23.2,23.0,41.0,40.1,26.769779892920884,1.8110770276274832,29.52,42.480000000000004,10.975609756097562,15.794170136823324,1.0512820512820513,0.75,37.708323600508876,170.3077021392817,30.2832,3.6176470588235294,0.6417910447761194,0.573134328358209,0.34959349593495936,0.627906976744186,0.32195121951219513,-6.0,0.8373983739837398,9.268292682926829,55.69444444444444,1.3584010840108403,14.909280190362882,1.5131578947368423,23.414634146341463
